"data_id","language","form","age","gender","mom_ed","comprehension","production"
38728,"Turkish","WS",33,"Female",NA,606,606
38729,"Turkish","WS",33,"Female",NA,499,499
38730,"Turkish","WS",33,"Female",NA,683,683
38731,"Turkish","WS",33,"Female",NA,525,525
38732,"Turkish","WS",33,"Female",NA,252,252
38733,"Turkish","WS",33,"Female",NA,283,283
38734,"Turkish","WS",33,"Female",NA,620,620
38735,"Turkish","WS",33,"Female",NA,694,694
38736,"Turkish","WS",33,"Female",NA,566,566
38737,"Turkish","WS",33,"Female",NA,661,661
38738,"Turkish","WS",33,"Female",NA,640,640
38739,"Turkish","WS",33,"Female",NA,273,273
38740,"Turkish","WS",33,"Female",NA,593,593
38741,"Turkish","WS",33,"Female",NA,511,511
38742,"Turkish","WS",33,"Female",NA,555,555
38743,"Turkish","WS",33,"Female",NA,355,355
38744,"Turkish","WS",33,"Female",NA,237,237
38745,"Turkish","WS",33,"Female",NA,695,695
38746,"Turkish","WS",33,"Female",NA,598,598
38747,"Turkish","WS",33,"Female",NA,702,702
38748,"Turkish","WS",33,"Female",NA,704,704
38749,"Turkish","WS",33,"Female",NA,679,679
38750,"Turkish","WS",33,"Female",NA,618,618
38751,"Turkish","WS",33,"Female",NA,686,686
38752,"Turkish","WS",33,"Female",NA,709,709
38753,"Turkish","WS",33,"Female",NA,632,632
38754,"Turkish","WS",33,"Female",NA,701,701
38755,"Turkish","WS",33,"Female",NA,697,697
38756,"Turkish","WS",33,"Female",NA,527,527
38757,"Turkish","WS",33,"Female",NA,550,550
38758,"Turkish","WS",33,"Female",NA,646,646
38759,"Turkish","WS",33,"Female",NA,45,45
38760,"Turkish","WS",33,"Female",NA,437,437
38761,"Turkish","WS",33,"Female",NA,630,630
38762,"Turkish","WS",33,"Female",NA,698,698
38763,"Turkish","WS",33,"Female",NA,675,675
38764,"Turkish","WS",33,"Female",NA,454,454
38765,"Turkish","WS",33,"Female",NA,684,684
38766,"Turkish","WS",33,"Female",NA,617,617
38767,"Turkish","WS",33,"Female",NA,422,422
38768,"Turkish","WS",33,"Female",NA,654,654
38769,"Turkish","WS",33,"Female",NA,704,704
38770,"Turkish","WS",33,"Female",NA,249,249
38771,"Turkish","WS",33,"Female",NA,706,706
38772,"Turkish","WS",33,"Female",NA,704,704
38773,"Turkish","WS",33,"Female",NA,610,610
38774,"Turkish","WS",33,"Female",NA,577,577
38775,"Turkish","WS",33,"Female",NA,156,156
38776,"Turkish","WS",33,"Female",NA,684,684
38777,"Turkish","WS",33,"Female",NA,235,235
38778,"Turkish","WS",33,"Female",NA,265,265
38779,"Turkish","WS",33,"Female",NA,300,300
38780,"Turkish","WS",33,"Female",NA,683,683
38781,"Turkish","WS",33,"Female",NA,505,505
38782,"Turkish","WS",33,"Female",NA,647,647
38783,"Turkish","WS",33,"Female",NA,675,675
38784,"Turkish","WS",34,"Male",NA,402,402
38785,"Turkish","WS",34,"Male",NA,486,486
38786,"Turkish","WS",34,"Male",NA,477,477
38787,"Turkish","WS",34,"Male",NA,668,668
38788,"Turkish","WS",34,"Male",NA,608,608
38789,"Turkish","WS",34,"Male",NA,506,506
38790,"Turkish","WS",34,"Male",NA,623,623
38791,"Turkish","WS",34,"Male",NA,589,589
38792,"Turkish","WS",34,"Male",NA,634,634
38793,"Turkish","WS",34,"Male",NA,589,589
38794,"Turkish","WS",34,"Male",NA,258,258
38795,"Turkish","WS",34,"Male",NA,702,702
38796,"Turkish","WS",34,"Male",NA,686,686
38797,"Turkish","WS",34,"Male",NA,643,643
38798,"Turkish","WS",34,"Male",NA,558,558
38799,"Turkish","WS",34,"Male",NA,595,595
38800,"Turkish","WS",34,"Male",NA,55,55
38801,"Turkish","WS",34,"Male",NA,453,453
38802,"Turkish","WS",34,"Male",NA,256,256
38803,"Turkish","WS",34,"Male",NA,234,234
38804,"Turkish","WS",34,"Male",NA,658,658
38805,"Turkish","WS",34,"Male",NA,77,77
38806,"Turkish","WS",34,"Male",NA,651,651
38807,"Turkish","WS",34,"Male",NA,609,609
38808,"Turkish","WS",34,"Male",NA,619,619
38809,"Turkish","WS",34,"Male",NA,632,632
38810,"Turkish","WS",34,"Male",NA,708,708
38811,"Turkish","WS",34,"Male",NA,708,708
38812,"Turkish","WS",34,"Male",NA,709,709
38813,"Turkish","WS",34,"Male",NA,474,474
38814,"Turkish","WS",34,"Male",NA,336,336
38815,"Turkish","WS",34,"Male",NA,666,666
38816,"Turkish","WS",34,"Male",NA,703,703
38817,"Turkish","WS",34,"Male",NA,277,277
38818,"Turkish","WS",34,"Male",NA,540,540
38819,"Turkish","WS",34,"Male",NA,708,708
38820,"Turkish","WS",34,"Male",NA,51,51
38821,"Turkish","WS",34,"Male",NA,569,569
38822,"Turkish","WS",34,"Male",NA,567,567
38823,"Turkish","WS",34,"Male",NA,675,675
38824,"Turkish","WS",34,"Male",NA,625,625
38825,"Turkish","WS",34,"Male",NA,552,552
38826,"Turkish","WS",34,"Male",NA,681,681
38827,"Turkish","WS",34,"Male",NA,696,696
38828,"Turkish","WS",34,"Male",NA,695,695
38829,"Turkish","WS",34,"Male",NA,640,640
38830,"Turkish","WS",34,"Male",NA,104,104
38831,"Turkish","WS",34,"Male",NA,361,361
38832,"Turkish","WS",34,"Male",NA,539,539
38833,"Turkish","WS",34,"Male",NA,496,496
38834,"Turkish","WS",34,"Male",NA,180,180
38835,"Turkish","WS",34,"Female",NA,668,668
38836,"Turkish","WS",34,"Female",NA,639,639
38837,"Turkish","WS",34,"Female",NA,571,571
38838,"Turkish","WS",34,"Female",NA,632,632
38839,"Turkish","WS",34,"Female",NA,700,700
38840,"Turkish","WS",34,"Female",NA,196,196
38841,"Turkish","WS",34,"Female",NA,697,697
38842,"Turkish","WS",34,"Female",NA,512,512
38843,"Turkish","WS",34,"Female",NA,618,618
38844,"Turkish","WS",34,"Female",NA,638,638
38845,"Turkish","WS",34,"Female",NA,630,630
38846,"Turkish","WS",34,"Female",NA,420,420
38847,"Turkish","WS",34,"Female",NA,228,228
38848,"Turkish","WS",34,"Female",NA,266,266
38849,"Turkish","WS",34,"Female",NA,586,586
38850,"Turkish","WS",34,"Female",NA,402,402
38851,"Turkish","WS",34,"Female",NA,710,710
38852,"Turkish","WS",34,"Female",NA,376,376
38853,"Turkish","WS",34,"Female",NA,23,23
38854,"Turkish","WS",34,"Female",NA,498,498
38855,"Turkish","WS",34,"Female",NA,155,155
38856,"Turkish","WS",34,"Female",NA,678,678
38857,"Turkish","WS",34,"Female",NA,711,711
38858,"Turkish","WS",34,"Female",NA,708,708
38859,"Turkish","WS",34,"Female",NA,704,704
38860,"Turkish","WS",34,"Female",NA,711,711
38861,"Turkish","WS",34,"Female",NA,394,394
38862,"Turkish","WS",34,"Female",NA,709,709
38863,"Turkish","WS",34,"Female",NA,666,666
38864,"Turkish","WS",34,"Female",NA,702,702
38865,"Turkish","WS",34,"Female",NA,529,529
38866,"Turkish","WS",34,"Female",NA,710,710
38867,"Turkish","WS",34,"Female",NA,711,711
38868,"Turkish","WS",34,"Female",NA,687,687
38869,"Turkish","WS",34,"Female",NA,686,686
38870,"Turkish","WS",34,"Female",NA,663,663
38871,"Turkish","WS",34,"Female",NA,677,677
38872,"Turkish","WS",34,"Female",NA,290,290
38873,"Turkish","WS",34,"Female",NA,505,505
38874,"Turkish","WS",34,"Female",NA,245,245
38875,"Turkish","WS",34,"Female",NA,639,639
38876,"Turkish","WS",34,"Female",NA,701,701
38877,"Turkish","WS",34,"Female",NA,102,102
38878,"Turkish","WS",34,"Female",NA,702,702
38879,"Turkish","WS",34,"Female",NA,711,711
38880,"Turkish","WS",34,"Female",NA,468,468
38881,"Turkish","WS",34,"Female",NA,624,624
38882,"Turkish","WS",34,"Female",NA,687,687
38883,"Turkish","WS",34,"Female",NA,621,621
38884,"Turkish","WS",34,"Female",NA,106,106
38885,"Turkish","WS",34,"Female",NA,373,373
38886,"Turkish","WS",34,"Female",NA,511,511
38887,"Turkish","WS",34,"Female",NA,588,588
38888,"Turkish","WS",34,"Female",NA,665,665
38889,"Turkish","WS",34,"Female",NA,417,417
38890,"Turkish","WS",34,"Female",NA,693,693
38891,"Turkish","WS",35,"Male",NA,685,685
38892,"Turkish","WS",35,"Male",NA,697,697
38893,"Turkish","WS",35,"Male",NA,634,634
38894,"Turkish","WS",35,"Male",NA,526,526
38895,"Turkish","WS",35,"Male",NA,701,701
38896,"Turkish","WS",35,"Male",NA,477,477
38897,"Turkish","WS",35,"Male",NA,709,709
38898,"Turkish","WS",35,"Male",NA,533,533
38899,"Turkish","WS",35,"Male",NA,688,688
38900,"Turkish","WS",35,"Male",NA,464,464
38901,"Turkish","WS",35,"Male",NA,702,702
38902,"Turkish","WS",35,"Male",NA,702,702
38903,"Turkish","WS",35,"Male",NA,450,450
38904,"Turkish","WS",35,"Male",NA,523,523
38905,"Turkish","WS",35,"Male",NA,389,389
38906,"Turkish","WS",35,"Male",NA,711,711
38907,"Turkish","WS",35,"Male",NA,459,459
38908,"Turkish","WS",35,"Male",NA,628,628
38909,"Turkish","WS",35,"Male",NA,689,689
38910,"Turkish","WS",35,"Male",NA,703,703
38911,"Turkish","WS",35,"Male",NA,689,689
38912,"Turkish","WS",35,"Male",NA,658,658
38913,"Turkish","WS",35,"Male",NA,445,445
38914,"Turkish","WS",35,"Male",NA,309,309
38915,"Turkish","WS",35,"Male",NA,89,89
38916,"Turkish","WS",35,"Male",NA,589,589
38917,"Turkish","WS",35,"Male",NA,463,463
38918,"Turkish","WS",35,"Male",NA,444,444
38919,"Turkish","WS",35,"Male",NA,710,710
38920,"Turkish","WS",35,"Male",NA,675,675
38921,"Turkish","WS",35,"Male",NA,348,348
38922,"Turkish","WS",35,"Male",NA,702,702
38923,"Turkish","WS",35,"Male",NA,695,695
38924,"Turkish","WS",35,"Male",NA,176,176
38925,"Turkish","WS",35,"Male",NA,700,700
38926,"Turkish","WS",35,"Male",NA,711,711
38927,"Turkish","WS",35,"Male",NA,706,706
38928,"Turkish","WS",35,"Male",NA,647,647
38929,"Turkish","WS",35,"Male",NA,618,618
38930,"Turkish","WS",35,"Male",NA,674,674
38931,"Turkish","WS",35,"Male",NA,101,101
38932,"Turkish","WS",35,"Male",NA,596,596
38933,"Turkish","WS",35,"Male",NA,633,633
38934,"Turkish","WS",35,"Male",NA,573,573
38935,"Turkish","WS",35,"Male",NA,557,557
38936,"Turkish","WS",35,"Male",NA,70,70
38937,"Turkish","WS",35,"Male",NA,691,691
38938,"Turkish","WS",35,"Male",NA,201,201
38939,"Turkish","WS",35,"Male",NA,199,199
38940,"Turkish","WS",35,"Male",NA,692,692
38941,"Turkish","WS",35,"Male",NA,198,198
38942,"Turkish","WS",35,"Male",NA,534,534
38943,"Turkish","WS",35,"Male",NA,372,372
38944,"Turkish","WS",35,"Male",NA,300,300
38945,"Turkish","WS",35,"Male",NA,299,299
38946,"Turkish","WS",35,"Male",NA,471,471
38947,"Turkish","WS",35,"Male",NA,663,663
38948,"Turkish","WS",35,"Male",NA,473,473
38949,"Turkish","WS",35,"Male",NA,570,570
38950,"Turkish","WS",35,"Male",NA,648,648
38951,"Turkish","WS",35,"Male",NA,711,711
38952,"Turkish","WS",35,"Male",NA,325,325
38953,"Turkish","WS",35,"Female",NA,703,703
38954,"Turkish","WS",35,"Female",NA,678,678
38955,"Turkish","WS",35,"Female",NA,708,708
38956,"Turkish","WS",35,"Female",NA,705,705
38957,"Turkish","WS",35,"Female",NA,711,711
38958,"Turkish","WS",35,"Female",NA,684,684
38959,"Turkish","WS",35,"Female",NA,696,696
38960,"Turkish","WS",35,"Female",NA,711,711
38961,"Turkish","WS",35,"Female",NA,616,616
38962,"Turkish","WS",35,"Female",NA,680,680
38963,"Turkish","WS",35,"Female",NA,710,710
38964,"Turkish","WS",35,"Female",NA,658,658
38965,"Turkish","WS",35,"Female",NA,445,445
38966,"Turkish","WS",35,"Female",NA,711,711
38967,"Turkish","WS",35,"Female",NA,684,684
38968,"Turkish","WS",35,"Female",NA,557,557
38969,"Turkish","WS",35,"Female",NA,141,141
38970,"Turkish","WS",35,"Female",NA,401,401
38971,"Turkish","WS",35,"Female",NA,660,660
38972,"Turkish","WS",35,"Female",NA,377,377
38973,"Turkish","WS",35,"Female",NA,710,710
38974,"Turkish","WS",35,"Female",NA,6,6
38975,"Turkish","WS",35,"Female",NA,694,694
38976,"Turkish","WS",35,"Female",NA,623,623
38977,"Turkish","WS",35,"Female",NA,631,631
38978,"Turkish","WS",35,"Female",NA,650,650
38979,"Turkish","WS",35,"Female",NA,711,711
38980,"Turkish","WS",35,"Female",NA,706,706
38981,"Turkish","WS",35,"Female",NA,662,662
38982,"Turkish","WS",35,"Female",NA,640,640
38983,"Turkish","WS",35,"Female",NA,711,711
38984,"Turkish","WS",35,"Female",NA,711,711
38985,"Turkish","WS",35,"Female",NA,711,711
38986,"Turkish","WS",35,"Female",NA,626,626
38987,"Turkish","WS",35,"Female",NA,550,550
38988,"Turkish","WS",35,"Female",NA,628,628
38989,"Turkish","WS",35,"Female",NA,624,624
38990,"Turkish","WS",35,"Female",NA,654,654
38991,"Turkish","WS",35,"Female",NA,711,711
38992,"Turkish","WS",35,"Female",NA,698,698
38993,"Turkish","WS",35,"Female",NA,308,308
38994,"Turkish","WS",35,"Female",NA,703,703
38995,"Turkish","WS",35,"Female",NA,639,639
38996,"Turkish","WS",35,"Female",NA,710,710
38997,"Turkish","WS",35,"Female",NA,541,541
38998,"Turkish","WS",35,"Female",NA,172,172
38999,"Turkish","WS",35,"Female",NA,689,689
39000,"Turkish","WS",35,"Female",NA,218,218
39001,"Turkish","WS",35,"Female",NA,619,619
39002,"Turkish","WS",35,"Female",NA,680,680
39003,"Turkish","WS",35,"Female",NA,704,704
39004,"Turkish","WS",35,"Female",NA,449,449
39005,"Turkish","WS",35,"Female",NA,121,121
39006,"Turkish","WS",35,"Female",NA,572,572
39007,"Turkish","WS",35,"Female",NA,702,702
39008,"Turkish","WS",35,"Female",NA,706,706
39009,"Turkish","WS",35,"Female",NA,600,600
39010,"Turkish","WS",35,"Female",NA,643,643
39011,"Turkish","WS",35,"Female",NA,594,594
39012,"Turkish","WS",35,"Female",NA,517,517
39013,"Turkish","WS",35,"Female",NA,679,679
39014,"Turkish","WS",35,"Female",NA,591,591
39015,"Turkish","WS",35,"Female",NA,442,442
39016,"Turkish","WS",35,"Female",NA,401,401
39017,"Turkish","WS",35,"Female",NA,691,691
39018,"Turkish","WS",35,"Female",NA,45,45
39019,"Turkish","WS",35,"Female",NA,490,490
39020,"Turkish","WS",35,"Female",NA,593,593
39021,"Turkish","WS",35,"Female",NA,675,675
39022,"Turkish","WS",36,"Male",NA,695,695
39023,"Turkish","WS",36,"Male",NA,686,686
39024,"Turkish","WS",36,"Male",NA,528,528
39025,"Turkish","WS",36,"Male",NA,423,423
39026,"Turkish","WS",36,"Male",NA,608,608
39027,"Turkish","WS",36,"Male",NA,658,658
39028,"Turkish","WS",36,"Male",NA,650,650
39029,"Turkish","WS",36,"Male",NA,494,494
39030,"Turkish","WS",36,"Male",NA,676,676
39031,"Turkish","WS",36,"Male",NA,709,709
39032,"Turkish","WS",36,"Male",NA,648,648
39033,"Turkish","WS",36,"Male",NA,512,512
39034,"Turkish","WS",36,"Male",NA,679,679
39035,"Turkish","WS",36,"Male",NA,707,707
39036,"Turkish","WS",36,"Male",NA,710,710
39037,"Turkish","WS",36,"Male",NA,711,711
39038,"Turkish","WS",36,"Male",NA,656,656
39039,"Turkish","WS",36,"Male",NA,702,702
39040,"Turkish","WS",36,"Male",NA,706,706
39041,"Turkish","WS",36,"Male",NA,708,708
39042,"Turkish","WS",36,"Male",NA,702,702
39043,"Turkish","WS",36,"Male",NA,527,527
39044,"Turkish","WS",36,"Male",NA,704,704
39045,"Turkish","WS",36,"Male",NA,709,709
39046,"Turkish","WS",36,"Male",NA,706,706
39047,"Turkish","WS",36,"Male",NA,667,667
39048,"Turkish","WS",36,"Male",NA,690,690
39049,"Turkish","WS",36,"Male",NA,673,673
39050,"Turkish","WS",36,"Male",NA,289,289
39051,"Turkish","WS",36,"Male",NA,598,598
39052,"Turkish","WS",36,"Male",NA,668,668
39053,"Turkish","WS",36,"Male",NA,496,496
39054,"Turkish","WS",36,"Male",NA,532,532
39055,"Turkish","WS",36,"Male",NA,596,596
39056,"Turkish","WS",36,"Male",NA,653,653
39057,"Turkish","WS",36,"Male",NA,432,432
39058,"Turkish","WS",36,"Male",NA,129,129
39059,"Turkish","WS",36,"Male",NA,115,115
39060,"Turkish","WS",36,"Male",NA,649,649
39061,"Turkish","WS",36,"Male",NA,642,642
39062,"Turkish","WS",36,"Male",NA,652,652
39063,"Turkish","WS",36,"Female",NA,694,694
39064,"Turkish","WS",36,"Female",NA,452,452
39065,"Turkish","WS",36,"Female",NA,691,691
39066,"Turkish","WS",36,"Female",NA,591,591
39067,"Turkish","WS",36,"Female",NA,289,289
39068,"Turkish","WS",36,"Female",NA,635,635
39069,"Turkish","WS",36,"Female",NA,710,710
39070,"Turkish","WS",36,"Female",NA,643,643
39071,"Turkish","WS",36,"Female",NA,694,694
39072,"Turkish","WS",36,"Female",NA,711,711
39073,"Turkish","WS",36,"Female",NA,686,686
39074,"Turkish","WS",36,"Female",NA,709,709
39075,"Turkish","WS",36,"Female",NA,670,670
39076,"Turkish","WS",36,"Female",NA,621,621
39077,"Turkish","WS",36,"Female",NA,652,652
39078,"Turkish","WS",36,"Female",NA,666,666
39079,"Turkish","WS",36,"Female",NA,671,671
39080,"Turkish","WS",36,"Female",NA,684,684
39081,"Turkish","WS",36,"Female",NA,680,680
39082,"Turkish","WS",36,"Female",NA,666,666
39083,"Turkish","WS",36,"Female",NA,651,651
39084,"Turkish","WS",36,"Female",NA,622,622
39085,"Turkish","WS",36,"Female",NA,365,365
39086,"Turkish","WS",36,"Female",NA,561,561
39087,"Turkish","WS",36,"Female",NA,340,340
39088,"Turkish","WS",36,"Female",NA,433,433
39089,"Turkish","WS",36,"Female",NA,669,669
39090,"Turkish","WS",36,"Female",NA,706,706
39091,"Turkish","WS",36,"Female",NA,268,268
39092,"Turkish","WS",36,"Female",NA,711,711
39093,"Turkish","WS",36,"Female",NA,498,498
39094,"Turkish","WS",36,"Female",NA,509,509
39095,"Turkish","WS",36,"Female",NA,609,609
39096,"Turkish","WS",36,"Female",NA,642,642
39097,"Turkish","WS",36,"Female",NA,680,680
39098,"Turkish","WS",36,"Female",NA,380,380
39414,"Cantonese","WS",17,"Male",NA,19,19
39415,"Cantonese","WS",29,"Female",NA,600,600
39416,"Cantonese","WS",16,"Male",NA,27,27
39417,"Cantonese","WS",16,"Male",NA,29,29
39418,"Cantonese","WS",16,"Male",NA,8,8
39419,"Cantonese","WS",16,"Female",NA,4,4
39420,"Cantonese","WS",16,"Female",NA,7,7
39421,"Cantonese","WS",16,"Female",NA,36,36
39422,"Cantonese","WS",16,"Female",NA,3,3
39423,"Cantonese","WS",16,"Female",NA,74,74
39424,"Cantonese","WS",17,"Male",NA,113,113
39425,"Cantonese","WS",17,"Male",NA,61,61
39426,"Cantonese","WS",17,"Male",NA,25,25
39427,"Cantonese","WS",17,"Male",NA,6,6
39428,"Cantonese","WS",17,"Male",NA,27,27
39429,"Cantonese","WS",17,"Male",NA,66,66
39430,"Cantonese","WS",17,"Male",NA,8,8
39431,"Cantonese","WS",17,"Female",NA,7,7
39432,"Cantonese","WS",17,"Female",NA,53,53
39433,"Cantonese","WS",17,"Female",NA,44,44
39434,"Cantonese","WS",17,"Female",NA,2,2
39435,"Cantonese","WS",17,"Female",NA,18,18
39436,"Cantonese","WS",17,"Female",NA,9,9
39437,"Cantonese","WS",17,"Female",NA,214,214
39438,"Cantonese","WS",18,"Male",NA,31,31
39439,"Cantonese","WS",18,"Male",NA,31,31
39440,"Cantonese","WS",18,"Male",NA,60,60
